CID,SMILES
448877,C1=NC(=O)NC1=O
458040,C1=CC2=C(N=C1)N=NC=N2
458961,C1=C(C(=O)C=C(C1=NCl)Br)Br
480271,C1=CC2=C(C=C1F)C(=O)NS2
480272,C1=CC2=C(C=C1F)SNC2=O
480273,C1=CC2=C(C(=C1)F)SNC2=O
516590,C1=CN=CC2=C1N=NC=N2
517519,C12=NNN=C1N=C(N=C2Cl)Cl
517988,C1=CC(=C(C(=C1F)O)F)F
519196,C1=NNC(=C1Cl)Cl
519250,C1=CC2=C(NC(=O)N2)N=C1
519278,C1=C(C(=CC(=C1F)F)F)C=O
519314,C1=C2C(=NC(=N1)Cl)N=CN2
519642,C=CC1=CC=CS1
519651,C1=CC(=C(C(=C1)Cl)O)C=O
521925,C1=C(SC(=C1Br)Cl)Cl
528390,C1=C(C=C(C(=C1O)C=O)Cl)Cl
528392,C1=CC(=C(C(=C1O)C=O)Cl)Cl
534021,C1=CC2=C(N=C1)SN=C2Cl
546059,C1=C(SC=N1)Br
548032,C1=NSC(=N1)Cl
548600,C1=CC2=NN=NN2N=C1
549440,C1=C(NC(=O)OC1=O)Cl
550511,C1=CSC2=C1SC(=S)S2
555042,C12=C(SC(=O)S1)SC(=S)S2
555056,C12=C(SC(=O)S1)SC(=O)S2
559537,C1=NSN=C1
564182,C1=CN2C(=CN=N2)C=N1
565855,C1=C(C=NC=N1)O
568136,C1=NN=C(S1)NC=O
569039,C1=CC2=C(N=C1)N=CN=C2Cl
572565,C1=NC2=C(N1)NC=N2
575228,C1=CC(=CC=C1C(=O)F)F
576317,C1=CC2=CNN=CC2=C1
577018,C1=CN2C=CN=C2N=C1
577022,C1=CNC2=CN=CN=C21
577392,C1=CC2=NN=CN2N=C1
577446,C1=C(SC(=C1)F)F
577669,C=CN1C=CC=CC1=O
582812,C1(=O)C(=NNC(=O)N1)F
582898,C1=CC2=CN=CN=C2N=C1
583327,C1=CN=C(N=C1Cl)F
583328,C1=C(N=CN=C1Cl)F
585781,C1=CC2=NN=CN2NC1=O
585782,C1=C2C(=O)NN=CN2N=C1
585783,C1=CN=C2N=CNN2C1=O
585837,C1=CN=CC2=C1SC=N2
586225,C1=CC2=NNN=C2C=C1F
586229,C1=C2C(=NC=N1)SC=N2
587788,C1=CC(=C(C(=C1)F)O)C=O
587789,C1=CC(=C(C(=C1)O)F)C=O
588088,C1=CC(=C(C=C1C=O)F)F
588160,C1=C(C=C(C=C1F)F)C=O
589223,C1=C(SC(=C1)Cl)C(=O)Cl
589676,C1=CC(=O)NC2=C1C=CN=C2
589679,C1=CC=C2C(=C1)N=CN2C=O
590103,C1=CN=CC2=C1N=C(N2)C=O
590556,C1=CN=C2C(=N1)C=NC(=O)N2
590641,C1=C(C=NC(=N1)Cl)Cl
591540,C1=C(N=C(N=C1F)Cl)F
591662,C1=C(C(=NC(=N1)F)F)Cl
591881,C1=CC(=C2C(=C1)OC(=O)N2)O
592097,C1=CNC2=C1NC(=O)NC2=O
592985,C1=CC2=NON=C2C=C1Cl
593664,C1=C(C=C(C(=C1O)O)F)C=O
593866,C1=CC(=C(C=C1C=O)Cl)F
596285,C1=CC2=NC=CN=C2C(=C1)Cl
596352,C1=CC2=NC=NC=C2C=C1Cl
597260,C1=C(N=C(N=C1Cl)F)Cl
597262,C1=C(N=C(N=C1Cl)Cl)F
598066,C1=CN=C2C(=C1Cl)C=CS2
598190,C1=CC=C2C(=C1)C(=NS2)Cl
598192,C1=CN=CC2=C1SC(=C2)Cl
598827,C1=C2C(=NC(=N1)Cl)SC=N2
599528,C1=CC(=O)NC=C1Br
599549,C1=CNC=C(C1=O)Br
599627,C1=C(NC=C1Br)C=O
600328,C1=C(OC(=C1)Br)C=O
604810,C1=CC(=C(C(=C1)O)Br)O
605472,C1=CC(=C(C=C1F)Br)O
605712,C1=C(SC(=C1)Br)C(=O)Cl
605999,C12=C(SNC1=O)SN=C2Cl
606256,C1=C(C=NC=C1Br)Cl
606665,C1=C(C=NC(=N1)Cl)Br
608547,C1(=C(C(=C(N=C1F)Cl)F)Cl)F
609639,C1=NC2=C(S1)N=C(N=C2Cl)Cl
609643,C1=C2C(=NC(=N1)Cl)SC(=N2)Cl
612038,C1=CN=CC2=C1C(=CS2)Br
612039,C1=CN=CC2=C1SC=C2Br
612040,C1=CC=C2C(=C1)N=C(S2)Br
616636,C1(=C(C(=NC(=C1Cl)Cl)F)Cl)Cl
618513,C1=C(C=C(C(=C1F)Cl)Br)Cl
619199,C1=CC2=C(C=C1Br)C(=O)SS2
626161,C1=CC2=C(C=C1Br)C(=CS2)Br
626220,C1=CN=CC2=C1C(=C(S2)Br)Br
626243,C1=CN=CC2=C1SC(=C2Br)Br
636456,C1=CN2C(=NC=N2)N=C1
638001,C1=CC(=S)OC=C1
638002,C1=CC(=O)SC=C1
638008,C1=CC2=CSN=C2C=C1
638657,C(=O)C1=NC(=NN1)C=O
639055,C1=CC=PC(=C1)Br
639056,C1=C(C=C(P=C1Br)Br)Br
639375,C1=C2N=CC=NN2N=C1
639437,C1=CC(=NC(=C1)Cl)F
639438,C1=CC(=NC(=C1)Br)F
640537,C1=CN=C2C(=N1)C=NC(=N2)Cl
640589,C1=CC=C2C(=C1)C(=CO2)Br
640840,C1=CC=C2C(=C1)C=C(N2)Cl
640857,C1=C2C=NNC2=CN=C1Cl
640858,C1=C(N=CC2=NNC(=C21)Cl)Cl
640953,C1=CC(=CC2=C1C=CN=C2)Cl
640967,C1=CC=C2C=NC(=CC2=C1)F
640969,C1=CC=C2C=NC(=CC2=C1)Br
641172,C1=CN=CC2=NNC(=C21)Cl
641476,C1=CC2=C(N=C1)OC=C2Br
641477,C1=CC2=C(C(=CO2)Br)N=C1
641478,C1=CN=CC2=C1C(=CO2)Br
641479,C1=CN=CC2=C1OC=C2Br
641482,C1=C(C(=CO1)Br)Br
641606,C1=CC=C2C(=C1)OC(=S)O2
642131,C1=CN=CC2=C1OC(=C2)C=O
642800,C1=CN=C(C=N1)Br
642826,C1=C(C(=O)NC=C1Br)Br
642834,C1=CN=CN=C1Cl
642835,C1=CN=C(C=N1)F
642840,C1=C(C(=NC(=C1F)Br)Br)F
643350,C1=CC2=NC=CN=C2C(=C1)F
658727,C1=CC2=C(NC(=S)O2)N=C1
676494,C1=CC2=C(C=CN2)C(=C1)Br
697993,C1=CC=C2C(=C1)NC(=S)S2
708870,C1=CC2=C(C=C1Cl)NC(=S)O2
712377,C1=CC=C2C(=C1)NC(=S)O2
721568,C1=CC2=C(NN=C2C=C1)Br
721582,C1=CSC2=NC(=CN21)Cl
729246,C1=CC2=C(NC(=S)N2)N=C1
736090,C1=CC=C2C(=C1)C(=S)N=CN2
736327,C1=CC(=C(C=C1Br)C=O)F
736335,C1=CC(=C(C(=C1)Cl)F)C=O
736370,C1=CC=C2C(=C1)C=NNC2=S
736487,C1=CC2=C(C=CN=C2)C(=C1)Br
737195,C1=COC(=C1)C2=CN=CO2
737206,C1=CSC2=C1SC(=C2)C=O
817024,C1=CN2C=CSC2=N1
817090,C1=C(C=NC(=C1Cl)Br)Cl
817094,C1=C(C(=C(C=N1)Br)Cl)Br
817097,C1=C(C(=CN=C1Br)Br)Br
817098,C1=CC(=NC=C1Cl)Br
817106,C1=CN=CC(=C1Br)Br
817115,C1=CNC(=O)C=C1Br
817270,C1=CC2=CN=CC(=C2N=C1)Br
817696,C1=CN=CC(=C1Cl)Br
818049,C1=CC(=C(C(=C1O)O)C=O)Br
818549,C1=CNC(=O)C(=C1)Br
818871,C1=CSC2=C1C(=O)NC2=O
818920,C1=COC(=C1)C2=CC=NN2
819043,C1=C(SC(=C1C=O)Br)Br
819116,C1=CNC2=C1C=CS2
819378,C1=CC2=C(NC(=O)N=C2)N=C1
819787,C1=NNC2=C(C1=O)NC=N2
820106,C1=C(C=C(C2=C1SC=N2)Cl)Cl
820151,C1=CNC(=O)C2=C1C=CN=C2
820392,C1=CC(=C(C=C1Br)O)Cl
820497,C1=CC(=O)NC(=C1)Br
901417,C1=C(SC2=C1C(=CS2)Br)Br
906874,C1=CNC(=O)C2=C1NC(=O)N2
914054,C1=CC2=C(C=C1O)SC(=S)O2
931370,C1=CC2=NN=CN2NC1=S
948878,C1=C2C(=O)NN=CN2C=N1
950765,C1=C2C(=C(C=N1)Br)NC(=O)N2
1023850,C1=C(C(=C(C(=N1)Br)Br)Br)Br
1023853,C1=C(C(=C(N=C1Br)Br)Br)Br
1201386,C1=CNC(=S)N1
1201387,C1=CSC(=S)N1
1201443,C1=C(NN=C1)Br
1201514,C1=CC2=C(N=C1)ONC2=O
1211716,C1(=C(NC(=O)NC1=O)Cl)Cl
1211733,C1=C(SC2=C1SC(=C2Br)Br)Br
1211734,C1=C(SC2=C1C=C(S2)Cl)Cl
1244570,C1=NC(=NO1)C2=NOC=N2
1268107,C1=NC2=C(N1)C(=S)NC(=O)N2
1268185,C1=NC2=C(N1)C(=O)NC(=S)N2
1268252,C1=NC2=C(N1)C(=S)NC(=S)N2
1269845,C1=CNC(=S)NC1=O
1270102,C1(=S)C(=NNC(=O)N1)Br
1275976,C1=NNC(=S)NC1=O
1389086,C1=C(C2=C(C(=O)N1)NC=N2)Cl
1415677,C1=C(SC=C1C=O)C=O
1416286,C1=NNC(=O)NC1=S
1471813,C1=CSC(=C1)C2=CSN=N2
1474181,C1=CC2=NN=C(N2N=C1)Cl
1479765,C1=C(SC(=N1)Cl)C=O
1485222,C1=C(SC(=N1)Cl)C#N
1488672,C(=O)C1=C(N=C(S1)Cl)Cl
1550489,C1=CNC(=S)N=C1
1712448,C1=CNC(=S)NC1=S
1899118,C1=CC2=NNC(=O)N2NC1=O
2049870,C1=CC2=C(C=C1F)SC(=N2)Cl
2049871,C1=CC2=C(C=C1Br)SC(=N2)Cl
2056429,C1=CC2=C(C=C1Cl)NC(=S)N2
2113972,C1=CC2=NC(=CN2C=C1)Cl
2119214,C1=CC2=C(C=C1Cl)OC(=S)N2
2468182,C1=C(C=C(C(=C1O)O)Cl)C=O
2716696,C1=C(C=C(C(=C1C=O)O)Cl)Br
2723630,C1(=S)NNC(=S)S1
2723698,C1=CC(=S)NC=C1
2723889,C1=CNC=CC1=S
2723947,C1=CNC(=S)C(=C1)O
2724522,C1=CC(=C(C=C1F)O)Cl
2724559,C1=CSC(=C1Br)Cl
2724560,C1=C(SC=C1Br)Br
2724561,C1=CSC(=C1Cl)Br
2724604,C1=C(C=C(C(=C1Br)Cl)Br)F
2724690,C1=CC(=C(C=C1Br)F)Cl
2724906,C1=C(C=C(C(=C1F)Cl)Br)Br
2724913,C1=C(C=C(C(=C1F)Br)Br)Br
2724957,C1=C(NC(=C1)C=O)C=O
2724981,C1=CC(=C(C=C1Br)F)O
2724985,C1=CC(=C(C=C1C=O)F)Cl
2725055,C1(=NSC(=N1)Cl)Cl
2726791,C1=C(C(=O)NC=C1Cl)Br
2727563,C1=CC2=C(N=C1)SNC2=O
2733260,C1=CC(=C(C(=C1)Br)F)F
2733297,C1=C(C=C(C(=C1O)Cl)F)F
2733311,C1=C(C=C(C(=C1O)F)F)F
2733406,C1=CC(=C(C=C1F)Cl)Br
2734394,C1=CNC(=O)NC1=S
2734414,C1=CC(=NC=C1Br)Cl
2734629,C1=CC2=C(C(=C1)C=O)NC=C2
2734839,C1=C(C=C(C=C1F)Cl)C=O
2734903,C1=CSC(=N1)C=O
2735717,C1=CC2=C(C(=C1)Cl)SN=N2
2735821,C1=CSC2=C1N=CN=C2Cl
2735825,C1=CSC(=C1Cl)C=O
2735996,C1=C(NC=C(C1=O)Cl)Cl
2735998,C1=C(C(=O)NC(=C1)Cl)Cl
2736000,C1=C(NC(=C(C1=O)Cl)C=O)Cl
2736223,C1=C(C=C(C=C1Cl)Br)F
2736288,C1=C(C(=CC(=C1F)F)Br)O
2736290,C1=C(C=C(C(=C1F)O)Br)F
2736399,C1=C(C=C(C(=C1F)F)Br)F
2736401,C1=CC(=C(C(=C1F)F)Br)F
2736497,C1=C(NC(=S)NC1=O)C=O
2736527,C1=C2C(=CC(=C1F)Cl)N=CN2
2736542,C1=C(C(=CC2=NSN=C21)Cl)F
2736662,C1=C(C=C(C(=C1F)Cl)F)F
2736707,C1=C(ON=C1)C(=O)Cl
2736916,C1=CC(=C(C2=C1NC=N2)F)F
2737263,C1=CC2=NSN=C2C=C1F
2737271,C1=C(N=NS1)C=O
2737353,C1=CC2=C(C=C1F)SC(=S)N2
2737651,C1=CC2=C(C(=C1)O)NC=C2
2755766,C1=CC2=C(N=C1)ON=C2Cl
2755786,C1=CC2=C(C=NN2C=C1)Br
2755850,C1=CC2=C(NN=C2)N=C1
2755883,C1=CC2=C(N=C1)ON=C2Br
2757010,C1=C(OC=C1Br)C=O
2757611,C1=CNC(=O)C=C1Cl
2761024,C1=C(C=C(N=C1Cl)Cl)C=O
2761034,C1=C(C=NC=N1)C=O
2761407,C1=C(C=C(C(=C1F)Br)F)Cl
2762756,C1=CC=C2C(=C1)C=CC(=N2)Br
2762778,C1=CC(=C(N=C1)F)Br
2762779,C1=CN=CC(=C1F)Br
2762785,C1=CC(=C(N=C1)F)O
2762836,C1=CN=C(C=C1Cl)Br
2762838,C1=CN=C(C=C1F)F
2762839,C1=CN=C(C=C1Cl)F
2762840,C1=CNC(=CC1=O)Br
2762851,C1=CN=C(C=C1Br)F
2762864,C1=CC(=O)NC=C1F
2762865,C1=CC(=NC=C1O)Br
2762887,C1=CC(=O)NC(=C1)F
2762919,C1=CNC=C(C1=O)F
2762927,C1=CN=CC(=C1F)F
2762977,C1=C(C=C(N=C1Br)Br)C=O
2762986,C1=C(C(=C(N=C1Cl)Cl)O)C=O
2762990,C1=CN=C(C=C1C=O)F
2762991,C1=CN=C(C=C1C=O)Br
2762994,C1=CN=C(C=C1C=O)Cl
2762997,C1=CN=CC(=C1C=O)Br
2763003,C1=CN=CC(=C1C=O)F
2763166,C1=CN=C(C=C1Cl)C=O
2763187,C1=C(N=C(S1)C=O)Br
2763214,C1=C(N=CS1)C=O
2763218,C1=C(N=CS1)Br
2763277,C1=CC=C2C(=C1)C(=CN2)Br
2763284,C1=C(C(=NC(=N1)F)F)Br
2763285,C1=C(C=NC(=C1F)Cl)Br
2763297,C1=C(N=C(S1)Br)Br
2764207,C1=C(C(=CS1)Br)C=O
2764328,C1=CC2=NC=CN2C=C1Cl
2764453,C1=CN2C=CN=C2C(=C1)O
2769630,C1=C(OC(=C1)Cl)C=O
2771618,C1=C(N=CC(=O)N1)Br
2771886,C1=CC2=NSN=C2C=C1O
2773259,C1=C(SC(=N1)Br)C=O
2773261,C1=CN=C(N1)Br
2773264,C1=CC(=C(C=C1Cl)Br)F
2773328,C1=CN=C(N1)Cl
2773577,C1=C(SC=N1)C=O
2773586,C1=CC(=C(C=C1Cl)C=O)F
2773647,C1=CNC2=CC(=C(C=C21)Cl)F
2773648,C1=CNC2=CC(=C(C=C21)F)Cl
2773710,C1=CC(=C(C(=C1)Cl)O)F
2773713,C1=C(C=C(C=C1F)Cl)O
2773875,C1=CC2=C(C=CO2)C=C1C=O
2773967,C1=C(C=C(C(=C1F)C=O)Br)Br
2774502,C1=CC2=C(C=CN2)C(=C1)F
2774504,C1=CC2=C(C(=C1)F)NC=C2
2774531,C1=CC2=C(C=C1F)NC(=S)S2
2774693,C1=CNC(=O)C(=O)N1
2775948,C12=C(N=C(S1)Cl)SC(=N2)Cl
2776123,C1=COC=C1C(=O)Cl
2776190,C1=COC(=C1)Br
2776264,C1=CC=C2C(=C1)C=C(O2)Br
2776281,C1=CC=C2C(=C1)NC(=N2)Br
2776290,C1=CC2=NSN=C2C=C1C=O
2776295,C1=CC2=NSN=C2C=C1Br
2776296,C1=CC2=NON=C2C=C1C=O
2776298,C1=CC2=NON=C2C=C1Br
2776954,C1=C(C=C(C(=C1F)F)F)C=O
2777552,C1=CSC2=C1NC(=O)OC2=O
2778700,C1(=C(C(=C(N=C1Br)Br)F)Br)F
2778732,C1=CNC2=CC(=C(C=C21)F)F
2778734,C1=CC(=C2C(=C1F)C=CN2)F
2778996,C1(=C(C(=NC(=C1Br)F)F)Br)F
2779268,C1=CC(=C(C=C1F)O)C=O
2779276,C1=C(C=C(C(=C1C=O)O)F)Br
2779284,C1=CC(=C(C(=C1)Br)O)F
2779374,C1=C(C=C(C(=C1C=O)O)F)F
2779746,C1=CN=C(C2=C1OC=C2)Cl
2781213,C1=C(C(=S)NC(=O)N1)F
2781643,C1=C(C=C(N=C1Cl)Cl)C(=O)Cl
2781852,C1=CC2=C(C=C1Cl)ONC2=O
2782239,C1=CC2=C(N=C1)SC(=S)N2
2782507,C1=C(C(=C(C(=C1F)Cl)O)Cl)F
2782801,C1=CC(=NC=C1F)Cl
2783171,C1=CC(=NC=C1F)Br
2783174,C1=CN=CC(=C1Br)F
2783176,C1=CC(=C(N=C1)F)F
2783252,C1=C(C(=NC(=C1Cl)F)F)F
2783256,C1=C(C=NC(=C1Cl)F)Cl
2783279,C1=C(C(=C(N=C1F)F)F)F
2783288,C1=CC(=NC(=C1F)F)F
2783289,C1=C(C=C(N=C1F)F)F
2783345,C1=C(C=C(C=C1F)Br)C(=O)Cl
2784730,C1=C(NC(=CC1=O)Cl)Cl
2784734,C1=C(C=NC=C1Br)C=O
2787141,C1(=O)C(=S)NNC(=O)N1
2795198,C1=NN=C(S1)Br
2795211,C1=CSC(=N1)C(=O)Cl
2795393,C1(=S)NNC(=S)NN1
2795483,C1=C(SC=C1Br)C(=O)Cl
2797079,C1=CSC(=C1Br)C=O
2799900,C1=CC2=C(NC(=O)O2)N=C1
3000630,C1=NN2C(=S)NN=C2S1
3003749,C1=CC=C2C(=C1)C(=S)C=NN2
3003750,C1=NC2=C(N1)C(=S)NNC2=S
3003788,C1=NC(=O)NC2=C1NC(=S)N2
3013853,C1=CC2=CNC=C2C=C1
3015569,C1=NC(=S)NC2=C1NC=N2
3016323,C1=CC(=C(C(=C1O)Br)Cl)Cl
3016547,C1=COC=C1Cl
3016564,C1(=C(SC(=N1)Cl)Cl)Cl
3030745,C1=CC2=CC=C21
3033576,C1=CC(=C2C(=C1)OC(=S)N2)O
3034185,C1=NNNC1=S
3034302,C1=NNC(=S)S1
3034316,C1(=S)NC(=S)SN1
3034508,C1(=O)NC(=O)NC(=S)N1
3034509,C1(=O)NC(=S)NC(=S)N1
3037434,C1=NC2=C(N1)C(=S)N=C(N2)Cl
3044033,C1=C2C(=NC=N1)C(=O)NC2=O
3050079,C1=CC2=C(C=C1Br)C(=O)NO2
3077010,C1=NNC2=C1NC(=S)C=N2
3085836,C12=C(NC(=O)N1)NC(=O)N2
3092530,C1(=NN=C(S1)Br)Br
3240920,C1=CN2C=NNC(=O)C2=C1
3257268,C1=C(C(=O)NC=N1)Cl
3310775,C1=CN2C=NN=C2C(=S)N1
3325177,C1=CN2C(=N1)SC(=S)N2
3356743,C1=NC(=S)NC2=C1NC(=S)N2
3367271,C1=COC(=C1Br)C=O
3369187,C1=NNC2=C1NC=NC2=S
3417816,C1=CC2=CN=CN=C2C(=C1)Cl
3479505,C1=NC2=C(S1)NC(=S)NC2=S
3488198,C1=CC(=C(C(=C1O)O)O)Cl
3500812,C1=C(C2=NNN=C2N=N1)Cl
3535760,C1=C(C(=CC(=C1Cl)F)Cl)O
3543065,C1=CC(=C(C=C1Br)Cl)F
3597455,C1=C(SC2=C1SC(=C2)Br)Br
3603393,C1=CSC2=C1C(=O)NC(=S)N2
3611201,C1=NC(=S)NC2=C1NC(=O)N2
3626592,C1=CC2=C(C(=C1)Cl)NC(=O)O2
3648689,C1=CC(=S)NN=C1
3692839,C(=O)C1=C(N=C(S1)Br)Br
3714169,C1=CC2=C(C=C1Cl)C(=O)NO2
3716002,C1=CN=CC(=S)N1
3726523,C1=C(C=C(C(=C1Cl)O)Br)C=O
3770603,C1=CC(=NN2C1=NN=C2Br)Cl
3775898,C1=C(SN=N1)Cl
3780691,C1=C(C(=CC2=NON=C21)Cl)Cl
3781604,C1=CC=NC(=C1)NC=O
3781986,C1=CC2=NNC(=S)N2NC1=S
3809661,C1=CC(=S)NNC1=S
3838744,C1=C(C=C(C(=C1F)O)Br)Cl
3840203,C1=CSC2=C1SC(=S)N2
3843730,C1=CC(=S)NC=C1Cl
3844936,C1=CC2=NC(=O)ON2C=C1
3852429,C1=CN=CC(=C1Cl)F
3862248,C1=C(C=NO1)Br
3885730,C1=NC2=C(C(=S)N1)N=CS2
3915729,C1=CN2C(=S)NN=C2N=C1
3927746,C1=CNC2=C(C1=S)NC=N2
3932599,C1=C(C2=C(N1)NC=NC2=S)Br
3955936,C1(=NNN=N1)NC2=NNN=N2
3971087,C(=O)C1=C(C(=C(S1)Br)Br)Br
3978733,C1=CN=CNC1=S
3993435,C1=CC(=NNC1=S)Cl
4039553,C1=CNC2=C1NC=NC2=S
4089055,C1=CNC2=C(C1=O)C=NC=C2
4145303,C(=O)NC1=NNN=N1
4265275,C1=C2C(=NC=N1)NC(=S)N2
4271731,C1=C2C(=NC=N1)NC=NC2=S
4293465,C1=CC2=C(N=C1)SC(=O)O2
4294606,C=C1C(=O)NC(=S)NC1=O
4310901,C1(=S)NC(=O)SN1
4323424,C1=C2C(=NC(=N1)F)N=CN2
4330643,C1=CNC(=S)C2=C1NC=N2
4340508,C1=NSNC1=O
4382903,C1=C(C=C(C(=C1Cl)Cl)Br)Cl
4387226,C1=C(C2=NSN=C2C(=C1)Cl)Cl
4404940,C1=CC(=C(C(=C1F)O)Cl)Cl
4519918,C1=CN=C2C(=N1)NC(=S)N2
4546700,C1=C2C(=NC(=N1)Br)N=CN2
4568833,C1=C(C(=O)NC(=S)N1)Cl
4667524,C1=CSC(=S)NC1=O
4679217,C1=CNC(=S)C(=S)N1
4737965,C1=CC2=C(NN=C2N=C1)Cl
4737966,C1=C(C=NC2=NNC(=C21)Cl)Br
4738223,C1=CC2=C(N=C1)N=C(C=C2)Br
4738466,C1=CC=C2C(=C1)C(=NC2=O)Cl
4770312,C1(=O)NC(=S)SS1
4983386,C1=CNC(=O)C2=C1C=CS2
5005718,C1=CC(=NC=C1C#N)Br
5006660,C1=C(C(=C(C(=O)N1)Cl)Cl)Cl
5074765,C1=CNC2=C(C1=O)SC=C2
5130673,C1=C(C=NN1)C=O
5150867,C1(=C(SN=C1Br)Br)Br
5153297,C1(=O)C(=O)NC(=S)N1
5200358,C1=C(C=NS1)Br
5215566,C1=NC=NC(=N1)Cl
5232416,C1(=S)C(=S)NSN1
5234903,C1(=S)NN=C2N1NC(=S)S2
5252821,C1=CC=C2C(=C1)C(=S)C=CN2
5257192,C1=CON=C1C2=NOC=C2
5274271,C1=NC2=NC(=O)NC(=O)C2=N1
5287744,C1=NC2=C(N1)C(=NC(=N2)Br)Cl
5287830,C1=NC2=C(N1)C(=NC=N2)Br
5287914,C1=NC2=C(N1)C(=NC(=N2)F)Cl
5289513,C1=C(NC(=O)S1)C=O
5302825,C1=NC2=C(N1)C(=NN=C2Cl)Cl
5324210,C1=C(ONC1=O)C=O
5324412,C1=NC2=C(N1)C(=NC(=N2)Cl)Cl
5324558,C1=C(C(=S)NC(=O)N1)Cl
5324683,C=CN1C=CC=C1
5325461,C1=CNC=C(C1=O)C=O
5355349,C1=C2C(=NC(=N1)Cl)NC(=S)N2
5356633,C1=C2C(=NC(=N1)Cl)NC(=O)N2
5356682,C1=CNC2=C1C(=NC=N2)Cl
5357456,C1=C(C2=C(NC(=S)N2)N=N1)Cl
5358232,C\1=C(C=C(C(=O)/C1=N/Cl)Cl)Cl
5358563,C1=C2C(=C(N=C1F)F)N=CN2
5358988,C1=CNC2=CC(=NC(=C21)Cl)Cl
5359277,C1=NC2=C(N1)C(=NC=N2)Cl
5370695,C1=CNC2=C1N=CN=C2Cl
5370803,C1=CNC2=NC=CN=C21
5370875,C1=C2C(=CN=N1)N=CN2
5371640,C1=C(NC(=S)N1)C=O
5373359,C1=NN2C=NNC2=NC1=S
5374996,C1=CN2C(=NNC2=S)C(=C1)Cl
5375053,C1=CNC2=C1N=C(N=C2Cl)Cl
5380710,C1=C(C2=C(N1)N=CN=C2Cl)Br
5380983,C1=NC(=S)C2=C(N1)N=NC=N2
5382377,C1=CC2=C(NC=NC2=S)N=C1
5384583,C1=CC(=NCl)/C(=N/Cl)/C=C1
5425186,C1=CN=C(C2=C1NC(=O)N2)Cl
5460726,C1=CC2=CC=CC2=C1
5461040,C1=NO1
5461041,C1=CS1
5471339,C1=NN=C2N(C1=O)NC(=S)S2
5475975,C1=CC(=N)C(=N)C=C1
5523659,C1=CC2=C(NC=C2Br)N=C1
5525687,C1=NC2=C(N1)C(=NN=N2)Cl
5706774,C1=CNC2=NC(=NC=C21)Cl
5853695,C1=CC=C(C(=C1)/C=C/Cl)Cl
5949802,C1=C(C2=C(N=CN2)N=C1Cl)Cl
5966182,C\1=C(C(=O)O/C1=C/Br)Br
5977047,C1=C(C2=C(C(=N1)Cl)NC=N2)Br
6100695,C=C1C=CC=CN1
6278351,C1=CC(=NC2=C1NC=N2)F
6283418,C1=CNC(=C1)/C=C/C=O
6399288,C1=C(C2=C(N=CN2)N=N1)Cl
6409688,C1=C(C(=CC2=NNN=C21)Cl)F
6415885,C1=C(C(=CC2=NNN=C21)Br)Br
6416010,C1=C(C(=CC2=NNN=C21)F)F
6416176,C1=C2C=NNC(=O)N2N=C1
6417079,C12=NON=C1C(=O)NNC2=O
6426710,C1=C(NN=C1)Cl
6451463,C1=NOC=N1
6451464,C1=NSC=N1
6451467,N1N=NN=N1
6451471,C1=NN=NN=N1
6455075,C1=CC(=C(C(=C1O)Cl)Br)Br
6455237,C1=CC(=C(C(=C1)Br)Cl)O
6474181,C\1=C(C(=O)C=C(/C1=N/Cl)Br)Br
6485430,C1=C(N=NS1)C(=O)Cl
6485991,C1=CN2C(=C(C=N2)C=O)N=C1
7015318,C1(=C(SC(=C1Br)Cl)Cl)Br
7016326,C1=CC(=C(N=C1)Br)Cl
7018182,C1=CC(=C(C=C1O)Cl)Br
7059240,C1=COC(=S)N1
7062196,C1=CNC(=O)C(=C1)C=O
7140345,C1=C(C=NC(=S)N1)Cl
7147306,C1=CN=C2C(=N1)C(=NC=N2)Cl
7172072,C1=C(C(=CC(=C1Cl)Br)O)C=O
7172121,C1=C(C(=CC(=C1Br)Cl)O)C=O
7204871,C1=C(NC(=N1)Br)Br
9167247,C1=CSC2=C1NC=NC2=S
9350362,C1=CC2=C(C=C1Cl)OC=N2
9548860,C1=CN=CN2C1=NC=C2
9555087,C\1=C(C=C(C(=O)/C1=N/Br)Br)Br
9614964,C1=C/C(=N\Br)/C(=N/Br)/C=C1
9793709,C1(=S)NNN=N1
9834012,C1=C(C=C(C(=C1C=O)O)O)O
9834300,C1=C(C(=CC(=C1Br)F)F)O
9877396,C1=CSC2=C1SC=N2
9877481,C1=CC2=C(C=C1Cl)NC=C2O
9877562,C1=CC(=NC=C1Br)C=O
9877761,C1=CC2=C(C=C1Br)C(=CN2)O
9878218,C1=C(OC(=C1)Br)/C=C/Br
9881496,C1=C(/C(=C\Br)/OC1=O)Br
9898917,C1=C(C=NC(=C1O)Cl)Cl
9942154,C1=NNC(=N1)C(=O)Cl
9942462,C1=CC(=C(C2=C1SN=C2)Cl)Cl
9964065,C1=CONC1=O
9964144,C1=CC2=C(C=C1F)NC=C2O
9989256,C1=C2C(=NC=N1)N=CO2
9990649,C1=CC=C2C(=C1)C=C(C2=O)Br
10012038,C1=CC2=C(C=C1C=O)NC=N2
10017251,C1=CC2=C(C=C1Br)C(=NS2)Br
10034755,C1=CC(=C(C(=C1O)O)F)F
10103119,C=C1C=C1Cl
10103159,C1=CC2=C(N=C1)N=CO2
10103673,C1=CC2=NSSC2=C1Cl
10129987,C1(=O)C(=NSN1)Cl
10154036,C1=NC(=S)SN1
